MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3008.6660000,0.0211241,-0.0320489,-3.2049403
MsgID.LOCAL_VELOCITY,3008.6660000,0.0001048,0.0000081,-0.0000861
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924562,3.1860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3008.9160000,-0.1575488,-0.0769192,-3.1859345
MsgID.LOCAL_VELOCITY,3008.9160000,0.0000940,0.0000100,0.0000424
MsgID.GLOBAL_POSITION,0.0000000,-122.3974686,37.7924558,3.1620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3009.1660000,-0.1944710,-0.0079608,-3.1593301
MsgID.LOCAL_VELOCITY,3009.1660000,0.0000898,0.0000546,-0.0000167
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974701,37.7924561,3.1340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3009.4170000,-0.1493328,-0.1518804,-3.1331356
MsgID.LOCAL_VELOCITY,3009.4170000,0.0001028,0.0000129,0.0000196
MsgID.GLOBAL_POSITION,0.0000000,-122.3974704,37.7924580,3.1060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3009.6670000,0.0746308,-0.1398914,-3.1020265
MsgID.LOCAL_VELOCITY,3009.6670000,0.0001078,0.0000492,-0.0000927
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924577,3.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3009.9170000,0.0067440,-0.0308623,-3.0728931
MsgID.LOCAL_VELOCITY,3009.9170000,0.0000978,0.0000142,0.0000409
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924575,3.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3010.1670000,0.0187451,-0.0688033,-3.0379484
MsgID.LOCAL_VELOCITY,3010.1670000,0.0000963,0.0000489,-0.0000977
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924586,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3010.4170000,0.1174874,-0.0688895,-3.0053413
MsgID.LOCAL_VELOCITY,3010.4170000,0.0001309,0.0000541,0.0000196
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924579,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3010.6670000,0.0329328,-0.0312641,-2.9720068
MsgID.LOCAL_VELOCITY,3010.6670000,0.0000888,0.0000464,-0.0000956
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924576,2.9490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3010.9170000,-0.0008786,-0.1350558,-2.9484224
MsgID.LOCAL_VELOCITY,3010.9170000,0.0001033,0.0000109,0.0000233
MsgID.GLOBAL_POSITION,0.0000000,-122.3974709,37.7924562,2.9340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3011.1670000,-0.1627568,-0.1913602,-2.9328320
MsgID.LOCAL_VELOCITY,3011.1670000,0.0001683,0.0000719,-0.0000929
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924569,2.9290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3011.4170000,-0.0664137,-0.0314439,-2.9291394
MsgID.LOCAL_VELOCITY,3011.4170000,0.0000882,0.0000533,0.0000056
MsgID.GLOBAL_POSITION,0.0000000,-122.3974700,37.7924575,2.9340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3011.6670000,-0.0057874,-0.1561415,-2.9357219
MsgID.LOCAL_VELOCITY,3011.6670000,0.0001058,0.0000139,0.0000352
MsgID.GLOBAL_POSITION,0.0000000,-122.3974714,37.7924572,2.9480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3011.9170000,-0.0349417,-0.2536766,-2.9493074
MsgID.LOCAL_VELOCITY,3011.9170000,0.0001100,0.0000114,0.0000209
MsgID.GLOBAL_POSITION,0.0000000,-122.3974709,37.7924572,2.9650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3012.1670000,-0.0327248,-0.1931671,-2.9682281
MsgID.LOCAL_VELOCITY,3012.1670000,0.0001513,0.0000586,-0.0000863
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924581,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3012.4170000,0.0729475,-0.0784753,-2.9866583
MsgID.LOCAL_VELOCITY,3012.4170000,0.0001141,0.0000317,0.0000322
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924583,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3012.6680000,0.0710711,-0.0689896,-3.0056708
MsgID.LOCAL_VELOCITY,3012.6680000,0.0001657,0.0000464,0.0000053
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924566,3.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3012.9180000,-0.1082176,-0.0498933,-3.0211771
MsgID.LOCAL_VELOCITY,3012.9180000,0.0001238,0.0000473,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974677,37.7924568,3.0340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3013.1680000,-0.0698991,0.0863699,-3.0360377
MsgID.LOCAL_VELOCITY,3013.1680000,0.0001233,0.0000025,0.0000330
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974677,37.7924570,3.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3013.4180000,-0.0625912,0.0698186,-3.0507751
MsgID.LOCAL_VELOCITY,3013.4180000,0.0001252,0.0000343,0.0000308
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924559,3.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3013.6680000,-0.1972098,-0.1351291,-3.0682054
MsgID.LOCAL_VELOCITY,3013.6680000,0.0001824,0.0000710,0.0000119
MsgID.GLOBAL_POSITION,0.0000000,-122.3974696,37.7924558,3.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3013.9180000,-0.1927709,-0.0908286,-3.0874918
MsgID.LOCAL_VELOCITY,3013.9180000,0.0001175,0.0000147,0.0000367
MsgID.GLOBAL_POSITION,0.0000000,-122.3974690,37.7924560,3.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3014.1680000,-0.1700086,-0.0500970,-3.1071332
MsgID.LOCAL_VELOCITY,3014.1680000,0.0001283,-0.0000056,-0.0000853
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974708,37.7924566,3.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3014.4180000,-0.0871726,-0.2081255,-3.1214952
MsgID.LOCAL_VELOCITY,3014.4180000,0.0000880,0.0000642,0.0000322
MsgID.GLOBAL_POSITION,0.0000000,-122.3974711,37.7924584,3.1280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3014.6680000,0.1024072,-0.2270065,-3.1289153
MsgID.LOCAL_VELOCITY,3014.6680000,0.0001465,0.0000490,0.0000346
MsgID.GLOBAL_POSITION,0.0000000,-122.3974702,37.7924579,3.1280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3014.9180000,0.0304161,-0.1428185,-3.1281981
MsgID.LOCAL_VELOCITY,3014.9180000,0.0001997,0.0000817,0.0000110
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924565,3.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3015.1680000,-0.1396754,0.0627009,-3.1209812
MsgID.LOCAL_VELOCITY,3015.1680000,0.0001174,0.0000333,0.0000155
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924561,3.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3015.4180000,-0.1546168,-0.0385340,-3.1108682
MsgID.LOCAL_VELOCITY,3015.4180000,0.0001366,0.0000783,-0.0000997
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924572,3.1010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3015.6690000,-0.0265964,-0.0655029,-3.1000261
MsgID.LOCAL_VELOCITY,3015.6690000,0.0001193,0.0000212,0.0000301
MsgID.GLOBAL_POSITION,0.0000000,-122.3974688,37.7924580,3.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3015.9190000,0.0619818,-0.0219384,-3.0912292
MsgID.LOCAL_VELOCITY,3015.9190000,0.0001013,0.0000139,0.0000303
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924588,3.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3016.1690000,0.1501633,-0.1022504,-3.0854969
MsgID.LOCAL_VELOCITY,3016.1690000,0.0001223,0.0000358,0.0000324
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974688,37.7924585,3.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3016.4190000,0.0911084,-0.0143050,-3.0829947
MsgID.LOCAL_VELOCITY,3016.4190000,0.0000920,0.0000395,0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974672,37.7924564,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3016.6690000,-0.1471715,0.1182185,-3.0824752
MsgID.LOCAL_VELOCITY,3016.6690000,0.0001176,0.0000464,-0.0000496
MsgID.GLOBAL_POSITION,0.0000000,-122.3974681,37.7924570,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3016.9190000,-0.0481248,0.0230523,-3.0813081
MsgID.LOCAL_VELOCITY,3016.9190000,0.0001130,0.0000239,0.0000296
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924584,3.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3017.1690000,0.0966163,-0.0674199,-3.0755141
MsgID.LOCAL_VELOCITY,3017.1690000,0.0000969,0.0000078,0.0000202
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924574,3.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3017.4190000,-0.0203314,-0.0689896,-3.0621560
MsgID.LOCAL_VELOCITY,3017.4190000,0.0001185,0.0000765,-0.0000203
MsgID.GLOBAL_POSITION,0.0000000,-122.3974690,37.7924572,3.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3017.6690000,-0.0357712,-0.0261811,-3.0405366
MsgID.LOCAL_VELOCITY,3017.6690000,0.0001426,0.0000135,0.0000345
MsgID.GLOBAL_POSITION,0.0000000,-122.3974674,37.7924574,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3017.9250000,-0.0094674,0.1117950,-3.0117488
MsgID.LOCAL_VELOCITY,3017.9250000,0.0001364,0.0000972,-0.0001030
MsgID.GLOBAL_POSITION,0.0000000,-122.3974674,37.7924577,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3018.1750000,0.0119489,0.0892871,-2.9858103
MsgID.LOCAL_VELOCITY,3018.1750000,0.0001680,0.0000368,-0.0000082
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974690,37.7924564,2.9640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3018.4250000,-0.1454432,-0.0693627,-2.9617414
MsgID.LOCAL_VELOCITY,3018.4250000,0.0001256,0.0000364,0.0000308
MsgID.GLOBAL_POSITION,0.0000000,-122.3974701,37.7924560,2.9510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3018.6750000,-0.1545820,-0.1310728,-2.9501541
MsgID.LOCAL_VELOCITY,3018.6750000,0.0001301,0.0000156,0.0000193
MsgID.GLOBAL_POSITION,0.0000000,-122.3974678,37.7924573,2.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3018.9250000,-0.0264537,0.0833701,-2.9518790
MsgID.LOCAL_VELOCITY,3018.9250000,0.0000961,0.0000049,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974674,37.7924562,2.9640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3019.1750000,-0.1605792,0.0781001,-2.9678147
MsgID.LOCAL_VELOCITY,3019.1750000,0.0001159,0.0000712,-0.0000218
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924573,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3019.4250000,0.0053385,-0.1806304,-3.0011399
MsgID.LOCAL_VELOCITY,3019.4250000,0.0001260,-0.0000044,-0.0000846
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924583,3.0340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3019.6750000,0.0709425,-0.0882256,-3.0402565
MsgID.LOCAL_VELOCITY,3019.6750000,0.0001311,0.0000595,0.0000325
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924561,3.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3019.9260000,-0.1802215,0.0442278,-3.0907416
MsgID.LOCAL_VELOCITY,3019.9260000,0.0001753,0.0000483,0.0000168
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924555,3.1280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3020.1760000,-0.2184485,-0.1894858,-3.1340387
MsgID.LOCAL_VELOCITY,3020.1760000,0.0001416,0.0000453,0.0000126
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974714,37.7924563,3.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3020.4260000,-0.1288504,-0.2505701,-3.1760890
MsgID.LOCAL_VELOCITY,3020.4260000,0.0001171,0.0000613,0.0000081
MsgID.GLOBAL_POSITION,0.0000000,-122.3974705,37.7924565,3.1980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3020.6760000,-0.1154309,-0.1582333,-3.2013233
MsgID.LOCAL_VELOCITY,3020.6760000,0.0001163,0.0000430,0.0000166
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924577,3.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3020.9260000,0.0428244,-0.0788543,-3.2116995
MsgID.LOCAL_VELOCITY,3020.9260000,0.0001034,0.0000081,0.0000383
MsgID.GLOBAL_POSITION,0.0000000,-122.3974697,37.7924582,3.2050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3021.1760000,0.0610474,-0.1022643,-3.2031982
MsgID.LOCAL_VELOCITY,3021.1760000,0.0000869,0.0000410,0.0000209
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974681,37.7924569,3.1800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3021.4260000,-0.0726332,0.0578919,-3.1764703
MsgID.LOCAL_VELOCITY,3021.4260000,0.0001241,0.0000485,0.0000189
MsgID.GLOBAL_POSITION,0.0000000,-122.3974684,37.7924572,3.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3021.6760000,-0.0380096,-0.0340954,-3.1442306
MsgID.LOCAL_VELOCITY,3021.6760000,0.0001502,0.0000272,-0.0000123
MsgID.GLOBAL_POSITION,0.0000000,-122.3974706,37.7924572,3.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3021.9260000,-0.0349452,-0.1637805,-3.1070087
MsgID.LOCAL_VELOCITY,3021.9260000,0.0001035,0.0000617,-0.0001002
MsgID.GLOBAL_POSITION,0.0000000,-122.3974682,37.7924571,3.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3022.1760000,-0.0589817,0.0459688,-3.0824344
MsgID.LOCAL_VELOCITY,3022.1760000,0.0001291,0.0000828,-0.0000198
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974697,37.7924572,3.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3022.4260000,-0.0172650,-0.1434233,-3.0707304
MsgID.LOCAL_VELOCITY,3022.4260000,0.0001819,0.0000615,0.0000247
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924585,3.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3022.6770000,0.1154378,-0.1762018,-3.0773230
MsgID.LOCAL_VELOCITY,3022.6770000,0.0001653,0.0000338,-0.0000077
MsgID.GLOBAL_POSITION,0.0000000,-122.3974688,37.7924581,3.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3022.9270000,0.0471184,-0.0183711,-3.1016245
MsgID.LOCAL_VELOCITY,3022.9270000,0.0001103,0.0000749,-0.0000185
MsgID.GLOBAL_POSITION,0.0000000,-122.3974687,37.7924574,3.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3023.1770000,-0.0277157,-0.0163282,-3.1318240
MsgID.LOCAL_VELOCITY,3023.1770000,0.0000991,0.0000028,-0.0000809
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924577,3.1630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3023.4270000,0.0456477,-0.0646389,-3.1684847
MsgID.LOCAL_VELOCITY,3023.4270000,0.0000777,0.0000547,0.0000286
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924589,3.1930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3023.6770000,0.1501718,-0.0689896,-3.1975319
MsgID.LOCAL_VELOCITY,3023.6770000,0.0001494,0.0000625,-0.0000871
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924579,3.2190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3023.9270000,0.0268428,-0.0890828,-3.2224021
MsgID.LOCAL_VELOCITY,3023.9270000,0.0001337,-0.0000036,-0.0000795
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924572,3.2320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3024.1770000,-0.0343817,-0.2019081,-3.2336187
MsgID.LOCAL_VELOCITY,3024.1770000,0.0001279,0.0000442,0.0000153
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924572,3.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3024.4270000,-0.0348943,-0.0165806,-3.2326248
MsgID.LOCAL_VELOCITY,3024.4270000,0.0001649,0.0000587,0.0000247
MsgID.GLOBAL_POSITION,0.0000000,-122.3974680,37.7924574,3.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3024.6770000,-0.0037231,0.0217833,-3.2201867
MsgID.LOCAL_VELOCITY,3024.6770000,0.0000950,0.0000493,-0.0000914
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924570,3.1990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3024.9270000,-0.0777575,-0.0499356,-3.1966491
MsgID.LOCAL_VELOCITY,3024.9270000,0.0001296,-0.0000072,-0.0000816
MsgID.GLOBAL_POSITION,0.0000000,-122.3974678,37.7924557,3.1760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3025.1770000,-0.2143263,0.0610769,-3.1733437
MsgID.LOCAL_VELOCITY,3025.1770000,0.0001045,-0.0000002,0.0000411
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924565,3.1520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3025.4270000,-0.1001832,-0.1503154,-3.1497142
MsgID.LOCAL_VELOCITY,3025.4270000,0.0000972,0.0000067,0.0000212
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924569,3.1360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3025.6780000,-0.0755888,-0.1541578,-3.1353815
MsgID.LOCAL_VELOCITY,3025.6780000,0.0001555,0.0000552,-0.0000905
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924569,3.1280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3025.9280000,-0.0631613,-0.2137703,-3.1279650
MsgID.LOCAL_VELOCITY,3025.9280000,0.0000915,0.0000502,-0.0000928
MsgID.GLOBAL_POSITION,0.0000000,-122.3974713,37.7924572,3.1270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3026.1780000,-0.0349638,-0.2400363,-3.1280720
MsgID.LOCAL_VELOCITY,3026.1780000,0.0000759,0.0000612,-0.0000241
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924572,3.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3026.4280000,-0.0351643,-0.2014663,-3.1312840
MsgID.LOCAL_VELOCITY,3026.4280000,0.0000968,0.0000107,-0.0000433
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924572,3.1330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3026.6780000,-0.0349452,-0.1344280,-3.1329927
MsgID.LOCAL_VELOCITY,3026.6780000,0.0001246,0.0000480,0.0000219
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924572,3.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3026.9280000,-0.0349452,0.0547398,-3.1299622
MsgID.LOCAL_VELOCITY,3026.9280000,0.0000808,0.0000583,0.0000285
MsgID.GLOBAL_POSITION,0.0000000,-122.3974702,37.7924572,3.1240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3027.1780000,-0.0346194,-0.1798152,-3.1235659
MsgID.LOCAL_VELOCITY,3027.1780000,0.0001164,0.0000751,-0.0000145
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
